ex_date,stock_id,stock_name,previous_close,ex_reference_price,opening_reference_price,opening_auction_base,limit_up_price,limit_down_price,cash_dividend,dividend_value,stock_dividend_rate,cash_capital_increase_price,cash_capital_increase_rate,right_or_dividend,deducted_dividend_reference_price,detail_key
2023-06-12,2850,新產,53.4,50.86,,50.9,55.9,45.8,,2.54,,,,息,50.86,"2850,20230612"
2023-06-12,3543,州巧,22.0,21.0,,21.0,23.1,18.9,,1.0,,,,息,21.0,"3543,20230612"
2023-06-12,4571,鈞興-KY,79.7,76.1,,76.1,83.7,68.5,,3.6,,,,息,76.1,"4571,20230612"
2023-06-12,4722,國精化,36.95,35.05,,35.05,38.55,31.55,,1.9,,,,息,35.05,"4722,20230612"
2023-06-12,5244,弘凱,32.3,30.8,,30.8,33.85,27.75,,1.5,,,,息,30.8,"5244,20230612"
2023-06-13,2020,美亞,24.6,23.6,,23.6,25.95,21.25,,1.0,,,,息,23.6,"2020,20230613"
2023-06-13,6505,台塑化,88.2,87.1,,87.1,95.8,78.4,,1.1,,,,息,87.1,"6505,20230613"
2023-06-13,9924,福興,45.2,42.3,,42.3,46.5,38.1,,2.9,,,,息,42.3,"9924,20230613"
2023-06-14,1326,台化,68.6,67.65,,67.7,74.4,60.9,,0.95,,,,息,67.65,"1326,20230614"
2023-06-14,1414,東和,17.8,17.48,,17.5,19.2,15.75,,0.32,,,,息,17.48,"1414,20230614"
2023-06-14,2486,一詮,43.5,43.1,,43.1,47.4,38.8,,0.4,,,,息,43.1,"2486,20230614"
2023-06-14,4906,正文,31.5,30.0,,30.0,33.0,27.0,,1.5,,,,息,30.0,"4906,20230614"
2023-06-14,6669,緯穎,1170.0,1120.0,,1120.0,1230.0,1010.0,,50.0,,,,息,1120.0,"6669,20230614"
2023-06-14,8341,日友,156.5,144.87,,149.0,163.5,130.5,,11.626924,,,,權息,149.0,"8341,20230614"
2023-06-15,1476,儒鴻,487.5,470.5,,470.5,517.0,423.5,,17.0,,,,息,470.5,"1476,20230615"
2023-06-15,1504,東元,53.4,51.9,,51.9,57.0,46.75,,1.5,,,,息,51.9,"1504,20230615"
2023-06-15,1711,永光,20.8,20.45,,20.45,22.45,18.45,,0.35,,,,息,20.45,"1711,20230615"
2023-06-15,1733,五鼎,29.0,27.6,,27.6,30.35,24.85,,1.4,,,,息,27.6,"1733,20230615"
2023-06-15,2330,台積電,590.0,587.25,,587.0,645.0,529.0,,2.74982,,,,息,587.25,"2330,20230615"
2023-06-15,2480,敦陽科,124.5,118.24,,118.0,130.0,106.5,,6.26,,,,息,118.24,"2480,20230615"
2023-06-15,2630,亞航,63.2,58.04,,63.2,69.5,52.3,,5.153157,,,,權,63.2,"2630,20230615"
2023-06-15,2908,特力,21.3,20.02,,20.0,22.0,18.05,,1.279999,,,,息,20.02,"2908,20230615"
2023-06-15,3030,德律,64.0,59.5,,59.5,65.4,53.6,,4.5,,,,息,59.5,"3030,20230615"
2023-06-15,3035,智原,186.0,181.0,,181.0,199.0,163.0,,5.0,,,,息,181.0,"3035,20230615"
2023-06-15,4133,亞諾法,35.5,34.7,,34.7,38.15,31.25,,0.8,,,,息,34.7,"4133,20230615"
2023-06-15,5522,遠雄,62.9,59.9,,59.9,65.8,54.0,,3.0,,,,息,59.9,"5522,20230615"
2023-06-15,6243,迅杰,52.9,51.7,,51.7,56.8,46.55,,1.2,,,,息,51.7,"6243,20230615"
2023-06-15,6585,鼎基,64.7,61.7,,61.7,67.8,55.6,,3.0,,,,息,61.7,"6585,20230615"
2023-06-15,8046,南電,293.5,275.5,,275.5,303.0,248.0,,18.0,,,,息,275.5,"8046,20230615"
2023-06-15,8070,長華*,36.85,35.05,,35.05,38.55,31.55,,1.8,,,,息,35.05,"8070,20230615"
2023-06-16,1416,廣豐,12.05,11.55,,11.55,12.7,10.4,,0.5,,,,息,11.55,"1416,20230616"
2023-06-16,2247,汎德永業,352.5,337.5,,337.5,371.0,304.0,,15.0,,,,息,337.5,"2247,20230616"
2023-06-16,2385,群光,105.0,97.5,,97.5,107.0,87.8,,7.5,,,,息,97.5,"2385,20230616"
2023-06-16,2388,威盛,81.9,81.75,,81.8,89.9,73.6,,0.15,,,,息,81.75,"2388,20230616"
2023-06-16,2723,美食-KY,154.0,151.5,,151.5,166.5,136.5,,2.5,,,,息,151.5,"2723,20230616"
2023-06-16,3679,新至陞,94.7,84.7,,84.7,93.1,76.3,,10.0,,,,息,84.7,"3679,20230616"
2023-06-16,4994,傳奇,45.7,45.2,,45.2,49.7,40.7,,0.5,,,,息,45.2,"4994,20230616"
2023-06-19,1323,永裕,32.5,31.4,,31.4,34.5,28.3,,1.1,,,,息,31.4,"1323,20230619"
2023-06-19,1457,宜進,18.8,17.8,,17.8,19.55,16.05,,1.0,,,,息,17.8,"1457,20230619"
2023-06-19,1526,日馳,41.4,39.8,,39.8,43.75,35.85,,1.6,,,,息,39.8,"1526,20230619"
2023-06-19,1611,中電,19.3,19.0,,19.0,20.9,17.1,,0.3,,,,息,19.0,"1611,20230619"
2023-06-19,3094,聯傑,34.1,33.1,,33.1,36.4,29.8,,1.0,,,,息,33.1,"3094,20230619"
2023-06-19,3583,辛耘,161.5,157.9,,158.0,173.5,142.5,,3.6,,,,息,157.9,"3583,20230619"
2023-06-19,6834,天二科技,27.0,25.9,,25.9,28.45,23.35,,1.1,,,,息,25.9,"6834,20230619"
2023-06-20,1707,葡萄王,177.0,170.1,,170.0,187.0,153.5,,6.9,,,,息,170.1,"1707,20230620"
2023-06-20,1752,南光,64.1,61.8,,61.8,67.9,55.7,,2.3,,,,息,61.8,"1752,20230620"
2023-06-20,1776,展宇,18.25,17.65,,17.65,19.4,15.9,,0.6,,,,息,17.65,"1776,20230620"
2023-06-20,2337,旺宏,34.9,33.1,,33.1,36.4,29.8,,1.8,,,,息,33.1,"2337,20230620"
2023-06-20,2362,藍天,34.6,33.1,,33.1,36.4,29.8,,1.5,,,,息,33.1,"2362,20230620"
2023-06-20,2423,固緯,38.9,36.9,,36.9,40.55,33.25,,2.0,,,,息,36.9,"2423,20230620"
2023-06-20,2436,偉詮電,55.0,53.8,,53.8,59.1,48.45,,1.2,,,,息,53.8,"2436,20230620"
2023-06-20,2450,神腦,36.9,34.7,,34.7,38.15,31.25,,2.2,,,,息,34.7,"2450,20230620"
2023-06-20,2454,聯發科,785.0,708.99,,709.0,779.0,639.0,,76.006606,,,,息,708.99,"2454,20230620"
2023-06-20,2461,光群雷,24.15,22.67,,22.65,24.9,20.45,,1.478549,,,,息,22.67,"2461,20230620"
2023-06-20,2504,國產,28.8,26.8,,26.8,29.45,24.15,,2.0,,,,息,26.8,"2504,20230620"
2023-06-20,2707,晶華,306.0,296.99,,297.0,326.5,267.5,,9.0073,,,,息,296.99,"2707,20230620"
2023-06-20,2855,統一證,17.75,17.36,,17.35,19.05,15.65,,0.39,,,,息,17.36,"2855,20230620"
2023-06-20,3014,聯陽,121.0,115.0,,115.0,126.5,103.5,,6.0,,,,息,115.0,"3014,20230620"
2023-06-20,3515,華擎,224.0,215.99,,216.0,237.5,194.5,,8.00055,,,,息,215.99,"3515,20230620"
2023-06-20,3705,永信,45.9,43.6,,43.6,47.95,39.25,,2.3,,,,息,43.6,"3705,20230620"
2023-06-20,6024,群益期,44.9,41.88,,41.9,46.05,37.7,,3.02,,,,息,41.88,"6024,20230620"
2023-06-20,6184,大豐電,53.1,50.1,,50.1,55.1,45.1,,3.0,,,,息,50.1,"6184,20230620"
2023-06-20,6525,捷敏-KY,79.4,73.9,,73.9,81.2,66.6,,5.5,,,,息,73.9,"6525,20230620"
2023-06-20,6531,愛普*,332.5,325.5,,325.5,358.0,293.0,,6.996605,,,,息,325.5,"6531,20230620"
2023-06-20,9917,中保科,118.5,113.5,,113.5,124.5,102.5,,5.0,,,,息,113.5,"9917,20230620"
2023-06-20,9931,欣高,41.65,41.35,,41.35,45.45,37.25,,0.3,,,,息,41.35,"9931,20230620"
2023-06-20,9944,新麗,23.05,22.0,,22.0,24.2,19.8,,1.05,,,,息,22.0,"9944,20230620"
2023-06-21,4766,南寶,176.5,166.5,,166.5,183.0,150.0,,10.0,,,,息,166.5,"4766,20230621"
2023-06-21,6214,精誠,116.0,111.0,,111.0,122.0,99.9,,5.0,,,,息,111.0,"6214,20230621"
2023-06-21,6288,聯嘉,34.35,34.16,,34.15,37.55,30.75,,0.18084,,,,息,34.16,"6288,20230621"
2023-06-21,6672,騰輝電子-KY,86.7,83.1,,83.1,91.4,74.8,,3.6,,,,息,83.1,"6672,20230621"
2023-06-21,6830,汎銓,184.0,178.5,,178.5,196.0,161.0,,5.5,,,,息,178.5,"6830,20230621"
2023-06-21,8210,勤誠,151.5,147.49,,147.5,162.0,133.0,,4.000829,,,,息,147.49,"8210,20230621"
2023-06-21,9911,櫻花,67.0,63.3,,63.3,69.6,57.0,,3.7,,,,息,63.3,"9911,20230621"
2023-06-26,1319,東陽,56.3,53.8,,53.8,59.1,48.45,,2.5,,,,息,53.8,"1319,20230626"
2023-06-26,2455,全新,126.0,123.7,,123.5,136.0,111.5,,2.3,,,,息,123.7,"2455,20230626"
2023-06-26,2545,皇翔,45.55,40.95,,40.95,45.0,36.9,,4.6,,,,息,40.95,"2545,20230626"
2023-06-26,3015,全漢,52.5,48.7,,48.7,53.5,43.85,,3.8,,,,息,48.7,"3015,20230626"
2023-06-26,3450,聯鈞,37.5,37.0,,37.0,40.7,33.3,,0.5,,,,息,37.0,"3450,20230626"
2023-06-26,3557,嘉威,71.3,66.3,,66.3,72.9,59.7,,5.0,,,,息,66.3,"3557,20230626"
2023-06-26,6282,康舒,48.8,45.93,,48.6,53.4,41.35,,2.869515,,,,權息,48.6,"6282,20230626"
2023-06-26,6438,迅得,112.5,111.5,,112.5,123.5,100.5,,0.997255,,,,權,112.5,"6438,20230626"
2023-06-26,8438,昶昕,26.85,25.85,,25.85,28.4,23.3,,1.0,,,,息,25.85,"8438,20230626"
2023-06-27,1232,大統益,152.0,146.0,,146.0,160.5,131.5,,6.0,,,,息,146.0,"1232,20230627"
2023-06-27,1301,台塑,92.0,87.8,,87.8,96.5,79.1,,4.2,,,,息,87.8,"1301,20230627"
2023-06-27,1437,勤益控,28.95,28.15,,28.15,30.95,25.35,,0.8,,,,息,28.15,"1437,20230627"
2023-06-27,1731,美吾華,24.45,23.35,,23.35,25.65,21.05,,1.1,,,,息,23.35,"1731,20230627"
2023-06-27,1904,正隆,34.75,33.65,,33.65,37.0,30.3,,1.1,,,,息,33.65,"1904,20230627"
2023-06-27,2012,春雨,28.25,27.25,,27.25,29.95,24.55,,1.0,,,,息,27.25,"2012,20230627"
2023-06-27,2303,聯電,53.3,49.69,,49.7,54.6,44.75,,3.600463,,,,息,49.69,"2303,20230627"
2023-06-27,3338,泰碩,48.3,46.3,,46.3,50.9,41.7,,2.0,,,,息,46.3,"3338,20230627"
2023-06-27,3669,圓展,41.25,39.82,,39.8,43.8,35.85,,1.43,,,,息,39.82,"3669,20230627"
2023-06-27,4557,永新-KY,117.0,110.0,,110.0,121.0,99.0,,7.0,,,,息,110.0,"4557,20230627"
2023-06-27,4961,天鈺,150.0,141.5,,141.5,155.5,127.5,,8.5,,,,息,141.5,"4961,20230627"
2023-06-27,6164,華興,13.4,12.85,,12.85,14.1,11.6,,0.55,,,,息,12.85,"6164,20230627"
2023-06-27,6176,瑞儀,123.0,113.0,,113.0,124.0,102.0,,10.0,,,,息,113.0,"6176,20230627"
2023-06-27,6533,晶心科,488.0,486.5,,486.5,535.0,438.0,,1.5,,,,息,486.5,"6533,20230627"
2023-06-27,8213,志超,41.5,39.0,,39.0,42.9,35.1,,2.5,,,,息,39.0,"8213,20230627"
2023-06-28,1817,凱撒衛,39.4,37.1,,37.1,40.8,33.4,,2.3,,,,息,37.1,"1817,20230628"
2023-06-28,2115,六暉-KY,34.45,33.15,,33.15,36.45,29.85,,1.3,,,,息,33.15,"2115,20230628"
2023-06-28,2312,金寶,14.7,14.4,,14.4,15.8,13.0,,0.29981,,,,息,14.4,"2312,20230628"
2023-06-28,2408,南亞科,70.8,68.66,,68.7,75.5,61.8,,2.130363,,,,息,68.66,"2408,20230628"
2023-06-28,2882,國泰金,44.15,43.25,,43.25,47.55,38.95,,0.9,,,,息,43.25,"2882,20230628"
2023-06-28,3164,景岳,25.8,25.1,,25.1,27.6,22.6,,0.7,,,,息,25.1,"3164,20230628"
2023-06-28,3708,上緯投控,93.6,88.6,,88.6,97.4,79.8,,4.999945,,,,息,88.6,"3708,20230628"
2023-06-28,5538,東明-KY,40.0,38.0,,38.0,41.8,34.2,,2.0,,,,息,38.0,"5538,20230628"
2023-06-28,6426,統新,59.8,57.8,,57.8,63.5,52.1,,2.0,,,,息,57.8,"6426,20230628"
2023-06-28,6768,志強-KY,71.9,66.9,,66.9,73.5,60.3,,5.0,,,,息,66.9,"6768,20230628"
2023-06-29,1303,南亞,76.1,73.1,,73.1,80.4,65.8,,3.0,,,,息,73.1,"1303,20230629"
2023-06-29,2013,中鋼構,57.8,56.1,,56.1,61.7,50.5,,1.7,,,,息,56.1,"2013,20230629"
2023-06-29,2103,台橡,26.7,25.62,,25.6,28.15,23.1,,1.08,,,,息,25.62,"2103,20230629"
2023-06-29,2104,國際中橡,21.6,21.5,,21.5,23.65,19.35,,0.1,,,,息,21.5,"2104,20230629"
2023-06-29,2329,華泰,22.8,21.95,,21.95,24.1,19.8,,0.85,,,,息,21.95,"2329,20230629"
2023-06-29,2353,宏碁,33.55,32.05,,32.05,35.25,28.85,,1.5,,,,息,32.05,"2353,20230629"
2023-06-29,2412,中華電,121.5,116.79,,117.0,128.0,105.5,,4.702,,,,息,116.79,"2412,20230629"
2023-06-29,2474,可成,190.0,180.0,,180.0,198.0,162.0,,10.0,,,,息,180.0,"2474,20230629"
2023-06-29,2506,太設,9.38,9.18,,9.18,10.05,8.27,,0.2,,,,息,9.18,"2506,20230629"
2023-06-29,2605,新興,20.55,20.05,,20.05,22.05,18.05,,0.5,,,,息,20.05,"2605,20230629"
2023-06-29,2722,夏都,103.5,97.07,,97.1,106.5,87.4,,6.424528,,,,權息,97.07,"2722,20230629"
2023-06-29,2748,雲品,93.2,91.93,,91.9,101.0,82.8,,1.26599,,,,息,91.93,"2748,20230629"
2023-06-29,2753,八方雲集,184.5,179.48,,179.5,197.0,162.0,,5.010591,,,,息,179.48,"2753,20230629"
2023-06-29,2885,元大金,24.1,23.3,,23.3,25.6,21.0,,0.8,,,,息,23.3,"2885,20230629"
2023-06-29,3010,華立,87.5,81.4,,81.4,89.5,73.3,,6.1,,,,息,81.4,"3010,20230629"
2023-06-29,3040,遠見,33.1,31.1,,31.1,34.2,28.0,,2.0,,,,息,31.1,"3040,20230629"
2023-06-29,3528,安馳,60.7,56.6,,56.6,62.2,51.0,,4.1,,,,息,56.6,"3528,20230629"
2023-06-29,3592,瑞鼎,359.5,318.5,,318.5,350.0,287.0,,41.0,,,,息,318.5,"3592,20230629"
2023-06-29,5306,桂盟,145.0,142.75,,143.0,157.0,128.5,,2.25,,,,息,142.75,"5306,20230629"
2023-06-29,5533,皇鼎,19.35,18.15,,18.15,19.95,16.35,,1.2,,,,息,18.15,"5533,20230629"
2023-06-29,6443,元晶,34.8,34.7,,34.7,38.15,31.25,,0.1,,,,息,34.7,"6443,20230629"
2023-06-29,6579,研揚,122.0,117.34,,117.5,129.0,106.0,,4.658089,,,,息,117.34,"6579,20230629"
2023-06-29,6606,建德工業,29.15,27.15,,27.15,29.85,24.45,,2.0,,,,息,27.15,"6606,20230629"
2023-06-29,6789,采鈺,258.5,256.5,,256.5,282.0,231.0,,1.998188,,,,息,256.5,"6789,20230629"
2023-06-29,8150,南茂,38.95,36.65,,36.65,40.3,33.0,,2.3,,,,息,36.65,"8150,20230629"
2023-06-29,8271,宇瞻,61.1,57.8,,57.8,63.5,52.1,,3.3,,,,息,57.8,"8271,20230629"
2023-06-30,1445,大宇,20.55,20.45,,20.45,22.45,18.45,,0.1,,,,息,20.45,"1445,20230630"
2023-06-30,2308,台達電,349.5,339.66,,339.5,373.5,306.0,,9.84,,,,息,339.66,"2308,20230630"
2023-06-30,2603,長榮,155.0,85.0,,85.0,93.5,76.5,,70.0,,,,息,85.0,"2603,20230630"
2023-06-30,3019,亞光,66.3,64.4,,64.4,70.8,58.0,,1.9,,,,息,64.4,"3019,20230630"
2023-06-30,3045,台灣大,100.5,96.2,,96.2,105.5,86.6,,4.3,,,,息,96.2,"3045,20230630"
2023-06-30,3416,融程電,115.0,110.23,,110.0,121.0,99.3,,4.763854,,,,息,110.23,"3416,20230630"
2023-06-30,3518,柏騰,34.85,34.35,,34.35,37.75,30.95,,0.5,,,,息,34.35,"3518,20230630"
2023-06-30,3703,欣陸,30.85,28.35,,28.35,31.15,25.55,,2.5,,,,息,28.35,"3703,20230630"
2023-06-30,3711,日月光投控,122.5,113.7,,113.5,125.0,102.5,,8.793169,,,,息,113.7,"3711,20230630"
2023-06-30,4137,麗豐-KY,208.5,201.5,,201.5,221.5,181.5,,7.0,,,,息,201.5,"4137,20230630"
2023-06-30,4916,事欣科,42.75,42.37,,42.35,46.6,38.15,,0.376284,,,,息,42.37,"4916,20230630"
2023-06-30,4952,凌通,57.3,52.3,,52.3,57.5,47.1,,5.0,,,,息,52.3,"4952,20230630"
2023-07-03,1307,三芳,26.0,25.2,,25.2,27.7,22.7,,0.8,,,,息,25.2,"1307,20230703"
2023-07-03,1451,年興,21.95,19.95,,19.95,21.9,18.0,,2.0,,,,息,19.95,"1451,20230703"
2023-07-03,1536,和大,71.9,70.3,,70.3,77.3,63.3,,1.6,,,,息,70.3,"1536,20230703"
2023-07-03,2415,錩新,24.3,23.65,,23.65,26.0,21.3,,0.65,,,,息,23.65,"2415,20230703"
2023-07-03,2464,盟立,38.05,36.25,,36.25,39.85,32.65,,1.8,,,,息,36.25,"2464,20230703"
2023-07-03,2615,萬海,59.0,54.0,,54.0,59.4,48.6,,5.0,,,,息,54.0,"2615,20230703"
2023-07-03,3413,京鼎,202.0,188.21,,188.0,207.0,169.5,,13.787728,,,,息,188.21,"3413,20230703"
2023-07-03,3545,敦泰,78.4,77.89,,77.9,85.6,70.2,,0.503156,,,,息,77.89,"3545,20230703"
2023-07-03,6591,動力-KY,54.0,50.06,,50.1,55.0,45.1,,3.938548,,,,息,50.06,"6591,20230703"
2023-07-03,6835,圓裕,46.4,44.4,,44.4,48.8,40.0,,2.0,,,,息,44.4,"6835,20230703"
2023-07-04,1218,泰山,28.1,27.53,,27.55,30.25,24.8,,0.569856,,,,息,27.53,"1218,20230704"
2023-07-04,1410,南染,37.85,37.05,,37.05,40.75,33.35,,0.8,,,,息,37.05,"1410,20230704"
2023-07-04,1710,東聯,22.25,22.05,,22.05,24.25,19.85,,0.2,,,,息,22.05,"1710,20230704"
2023-07-04,1773,勝一,130.0,126.4,,126.5,139.0,114.0,,3.6,,,,息,126.4,"1773,20230704"
2023-07-04,1909,榮成,17.25,17.0,,17.0,18.7,15.3,,0.25,,,,息,17.0,"1909,20230704"
2023-07-04,2317,鴻海,115.0,109.7,,109.5,120.5,98.8,,5.3,,,,息,109.7,"2317,20230704"
2023-07-04,2354,鴻準,56.0,54.4,,54.4,59.8,49.0,,1.6,,,,息,54.4,"2354,20230704"
2023-07-04,2357,華碩,312.5,297.5,,297.5,327.0,268.0,,15.0,,,,息,297.5,"2357,20230704"
2023-07-04,2395,研華,430.0,381.87,,382.0,420.0,344.0,,48.128002,,,,權息,381.87,"2395,20230704"
2023-07-04,2417,圓剛,21.85,21.64,,21.65,23.8,19.5,,0.200215,,,,息,21.64,"2417,20230704"
2023-07-04,2538,基泰,12.9,12.4,,12.4,13.6,11.2,,0.5,,,,息,12.4,"2538,20230704"
2023-07-04,2609,陽明,69.3,49.3,,49.3,54.2,44.4,,20.0,,,,息,49.3,"2609,20230704"
2023-07-04,3006,晶豪科,81.5,79.7,,79.7,87.6,71.8,,1.8,,,,息,79.7,"3006,20230704"
2023-07-04,3042,晶技,96.2,89.2,,89.2,98.1,80.3,,7.0,,,,息,89.2,"3042,20230704"
2023-07-04,4915,致伸,65.9,61.99,,62.0,68.1,55.8,,3.900556,,,,息,61.99,"4915,20230704"
2023-07-04,4938,和碩,76.0,71.99,,72.0,79.1,64.8,,4.003416,,,,息,71.99,"4938,20230704"
2023-07-04,5285,界霖,76.7,73.2,,73.2,80.5,65.9,,3.5,,,,息,73.2,"5285,20230704"
2023-07-04,6215,和椿,30.6,28.8,,28.8,31.65,25.95,,1.8,,,,息,28.8,"6215,20230704"
2023-07-04,6271,同欣電,185.0,177.22,,177.0,194.5,159.5,,7.770079,,,,息,177.22,"6271,20230704"
2023-07-04,6719,力智,298.0,288.03,,288.0,316.5,259.5,,9.961125,,,,息,288.03,"6719,20230704"
2023-07-04,8081,致新,198.0,184.0,,184.0,202.0,166.0,,14.0,,,,息,184.0,"8081,20230704"
2023-07-04,8261,富鼎,106.5,101.52,,101.5,111.5,91.4,,4.976673,,,,息,101.52,"8261,20230704"
2023-07-04,9939,宏全,106.0,101.2,,101.0,111.0,91.1,,4.8,,,,息,101.2,"9939,20230704"
2023-07-05,1795,美時,297.0,293.54,,293.5,322.5,264.5,,3.459921,,,,息,293.54,"1795,20230705"
2023-07-05,2030,彰源,23.45,21.95,,21.95,24.1,19.8,,1.5,,,,息,21.95,"2030,20230705"
2023-07-05,2107,厚生,22.3,21.1,,21.1,23.2,19.0,,1.2,,,,息,21.1,"2107,20230705"
2023-07-05,2327,國巨*,497.5,487.5,,487.5,536.0,439.0,,9.993836,,,,息,487.5,"2327,20230705"
2023-07-05,2421,建準,108.0,105.4,,105.5,115.5,94.9,,2.6,,,,息,105.4,"2421,20230705"
2023-07-05,2425,承啟,42.2,41.4,,41.4,45.5,37.3,,0.8,,,,息,41.4,"2425,20230705"
2023-07-05,2820,華票,15.55,15.05,,15.05,16.55,13.55,,0.5,,,,息,15.05,"2820,20230705"
2023-07-05,2832,台產,23.0,22.0,,22.0,24.2,19.8,,1.0,,,,息,22.0,"2832,20230705"
2023-07-05,3021,鴻名,22.65,21.95,,21.95,24.1,19.8,,0.7,,,,息,21.95,"3021,20230705"
2023-07-05,3231,緯創,105.0,102.4,,102.5,112.5,92.2,,2.59872,,,,息,102.4,"3231,20230705"
2023-07-05,4439,冠星-KY,139.0,132.0,,132.0,145.0,119.0,,7.0,,,,息,132.0,"4439,20230705"
2023-07-05,4526,東台,19.8,19.6,,19.6,21.55,17.65,,0.2,,,,息,19.6,"4526,20230705"
2023-07-05,4904,遠傳,76.7,73.45,,73.5,80.7,66.2,,3.25,,,,息,73.45,"4904,20230705"
2023-07-05,5234,達興材料,119.5,116.2,,116.0,127.5,105.0,,3.3,,,,息,116.2,"5234,20230705"
2023-07-05,8481,政伸,59.0,55.2,,55.2,60.7,49.7,,3.8,,,,息,55.2,"8481,20230705"
2023-07-06,1341,富林-KY,71.4,68.41,,68.4,75.2,61.6,,2.987504,,,,息,68.41,"1341,20230706"
2023-07-06,1442,名軒,33.15,31.55,,31.55,34.7,28.4,,1.6,,,,息,31.55,"1442,20230706"
2023-07-06,1455,集盛,10.55,10.45,,10.45,11.45,9.41,,0.1,,,,息,10.45,"1455,20230706"
2023-07-06,1708,東鹼,39.6,36.6,,36.6,40.25,32.95,,3.0,,,,息,36.6,"1708,20230706"
2023-07-06,1789,神隆,29.4,29.04,,29.05,31.9,26.15,,0.36,,,,息,29.04,"1789,20230706"
2023-07-06,1906,寶隆,16.65,16.15,,16.15,17.75,14.55,,0.5,,,,息,16.15,"1906,20230706"
2023-07-06,2031,新光鋼,46.5,45.5,,45.5,50.0,40.95,,1.0,,,,息,45.5,"2031,20230706"
2023-07-06,2049,上銀,230.0,224.5,,224.5,246.5,202.5,,5.5,,,,息,224.5,"2049,20230706"
2023-07-06,2397,友通,81.0,77.0,,77.0,84.7,69.3,,4.0,,,,息,77.0,"2397,20230706"
2023-07-06,2419,仲琦,37.0,35.5,,35.5,39.05,31.95,,1.5,,,,息,35.5,"2419,20230706"
2023-07-06,2433,互盛電,52.9,49.3,,49.3,54.2,44.4,,3.6,,,,息,49.3,"2433,20230706"
2023-07-06,2451,創見,78.7,73.1,,73.1,80.4,65.8,,5.6,,,,息,73.1,"2451,20230706"
2023-07-06,2478,大毅,50.2,48.2,,48.2,53.0,43.4,,2.0,,,,息,48.2,"2478,20230706"
2023-07-06,2606,裕民,49.75,46.75,,46.75,51.4,42.1,,3.0,,,,息,46.75,"2606,20230706"
2023-07-06,2845,遠東銀,11.8,11.39,,11.4,12.5,10.3,,0.4089,,,,息,11.39,"2845,20230706"
2023-07-06,2904,匯僑,20.55,19.9,,19.9,21.85,17.95,,0.65,,,,息,19.9,"2904,20230706"
2023-07-06,3016,嘉晶,65.2,63.2,,63.2,69.5,56.9,,2.0,,,,息,63.2,"3016,20230706"
2023-07-06,3090,日電貿,59.3,53.8,,53.8,59.1,48.45,,5.5,,,,息,53.8,"3090,20230706"
2023-07-06,3305,昇貿,54.4,52.4,,52.4,57.6,47.2,,1.991081,,,,息,52.4,"3305,20230706"
2023-07-06,4755,三福化,148.0,142.1,,142.0,156.0,128.0,,5.9,,,,息,142.1,"4755,20230706"
2023-07-06,5876,上海商銀,46.05,44.25,,44.25,48.65,39.85,,1.8,,,,息,44.25,"5876,20230706"
2023-07-06,6128,上福,35.6,33.4,,33.4,36.7,30.1,,2.2,,,,息,33.4,"6128,20230706"
2023-07-06,6641,基士德-KY,54.3,50.8,,50.8,55.8,45.75,,3.5,,,,息,50.8,"6641,20230706"
2023-07-06,6776,展碁國際,63.2,59.7,,59.7,65.6,53.8,,3.5,,,,息,59.7,"6776,20230706"
2023-07-06,6799,來頡,147.0,143.99,,144.0,158.0,130.0,,3.003377,,,,息,143.99,"6799,20230706"
2023-07-06,8112,至上,48.35,43.95,,43.95,48.3,39.6,,4.4,,,,息,43.95,"8112,20230706"
2023-07-06,8114,振樺電,121.5,114.5,,114.5,125.5,103.5,,6.993517,,,,息,114.5,"8114,20230706"
2023-07-06,8422,可寧衛*,208.5,198.51,,198.5,218.0,179.0,,9.985112,,,,息,198.51,"8422,20230706"
2023-07-06,8482,商億-KY,77.2,70.98,,71.0,78.0,63.9,,6.22,,,,息,70.98,"8482,20230706"
2023-07-06,9907,統一實,19.9,18.42,,18.4,20.25,16.6,,1.48,,,,息,18.42,"9907,20230706"
2023-07-06,9933,中鼎,42.15,40.25,,40.25,44.25,36.25,,1.896,,,,息,40.25,"9933,20230706"
2023-07-07,2360,致茂,264.0,255.99,,256.0,281.5,230.5,,8.000613,,,,息,255.99,"2360,20230707"
2023-07-07,2363,矽統,18.55,17.55,,17.55,19.3,15.8,,1.0,,,,息,17.55,"2363,20230707"
2023-07-07,2373,震旦行,80.5,75.8,,75.8,83.3,68.3,,4.7,,,,息,75.8,"2373,20230707"
2023-07-07,6115,鎰勝,47.0,43.8,,43.8,48.15,39.45,,3.2,,,,息,43.8,"6115,20230707"
2023-07-07,6136,富爾特,20.1,18.95,,18.95,20.8,17.1,,1.15,,,,息,18.95,"6136,20230707"
2023-07-07,8039,台虹,44.1,41.6,,41.6,45.75,37.45,,2.5,,,,息,41.6,"8039,20230707"
2023-07-07,8462,柏文,159.0,157.44,,157.5,173.0,142.0,,1.552919,,,,息,157.44,"8462,20230707"
2023-07-10,1234,黑松,40.85,39.05,,39.05,42.95,35.15,,1.8,,,,息,39.05,"1234,20230710"
2023-07-10,1452,宏益,17.7,16.9,,16.9,18.55,15.25,,0.8,,,,息,16.9,"1452,20230710"
2023-07-10,1612,宏泰,26.6,25.1,,25.1,27.6,22.6,,1.5,,,,息,25.1,"1612,20230710"
2023-07-10,2359,所羅門,37.3,35.8,,35.8,39.35,32.25,,1.5,,,,息,35.8,"2359,20230710"
